Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
188,Borja García\e7f4603c,es ESP,MFFW,Huesca,29,1990,12.4,0,0,0,6,35,1,9,10,10,0,0,0,96,9,12,42.9
189,Dani García\240d3a0b,es ESP,MF,Athletic Club,30,1990,21.3,8,0,0,35,28,0,5,29,23,0,1,0,261,47,38,55.3
190,David García\3e42f707,es ESP,DF,Osasuna,26,1994,35.0,8,0,0,49,26,1,4,53,29,0,1,1,435,172,54,76.1
191,Manu García\05a4465d,es ESP,MF,Alavés,34,1986,12.5,9,1,1,25,29,1,7,13,18,0,0,0,103,44,34,56.4
192,Raúl García\1a317a1b,es ESP,DFMF,Valladolid,31,1989,5.6,2,0,0,5,8,1,20,5,3,0,0,0,57,18,13,58.1
193,Raúl García\b418dbd4,es ESP,FWMF,Athletic Club,34,1986,19.4,8,2,1,55,53,11,17,10,21,0,0,0,123,110,72,60.4
194,Rubén García\5c96b017,es ESP,MFFW,Osasuna,27,1993,30.2,2,0,0,45,44,6,91,27,39,1,0,0,200,59,69,46.1
195,Sergi García\a039d52e,es ESP,MF,Alavés,21,1999,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
196,Unai García\4a633cfe,es ESP,DF,Osasuna,28,1992,13.8,3,0,0,15,3,0,3,17,14,0,0,1,136,18,23,43.9
197,Mario Gaspar\fb5d47b3,es ESP,DF,Villarreal,29,1990,20.6,3,1,0,22,14,0,30,26,19,1,1,0,119,35,35,50.0
198,Paulo Gazzaniga\63d17038,ar ARG,GK,Elche,28,1992,8.0,3,0,0,0,1,0,0,0,0,0,0,0,47,0,0,
199,David Gil\fea23125,es ESP,GK,Cádiz,26,1994,4.0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,
200,Álvaro Giménez\18017beb,es ESP,FWMF,Cádiz,29,1991,4.5,0,0,0,7,8,4,1,3,2,0,0,0,18,20,29,40.8
201,Dani Gómez\0e5ddc7c,es ESP,FW,Levante,22,1998,18.5,3,0,0,35,42,12,11,3,5,1,0,0,74,15,54,21.7
202,Ibai Gómez\9d2a3d5f,es ESP,MF,Athletic Club,30,1989,4.7,0,0,0,5,2,1,15,2,3,0,0,0,22,6,6,50.0
203,Maxi Gómez\4c2e9442,uy URU,FW,Valencia,23,1996,29.9,7,1,1,55,75,32,15,2,9,4,0,0,96,113,104,52.1
204,Moi Gómez\5a626448,es ESP,MFFW,Villarreal,26,1994,28.5,1,0,0,21,46,9,45,21,15,0,1,0,192,11,38,22.4
205,Papu Gómez\6e4df551,ar ARG,MFFW,Sevilla,32,1988,10.2,0,0,0,18,26,2,23,19,7,1,0,0,57,7,9,43.8
206,Sergi Gómez\bc6f5f06,es ESP,DF,Sevilla,28,1992,8.0,2,0,0,1,1,0,0,3,3,0,0,0,51,23,22,51.1
207,Sergio Gómez\01e5f06e,es ESP,MFFW,Huesca,19,2000,8.8,1,0,0,7,15,1,36,18,17,0,0,0,57,0,9,0.0
208,Maxime Gonalons\b8c1de25,fr FRA,MF,Granada,31,1989,16.4,7,1,0,32,34,2,4,24,50,0,1,0,198,35,21,62.5
209,Bruno González\f11fe861,es ESP,DF,Valladolid,30,1990,25.1,8,0,0,39,18,0,0,29,15,0,0,0,208,58,43,57.4
210,Diego González\4ac7608e,es ESP,DF,Elche,25,1995,14.2,5,0,0,20,4,0,1,15,12,0,0,1,107,37,20,64.9
211,Sergio González\5dd16ace,es ESP,MFDF,Cádiz,23,1997,1.0,0,0,0,1,1,0,0,2,0,0,0,0,13,2,3,40.0
212,Urko González\c4f5eb61,es ESP,MF,Real Sociedad,19,2001,0.5,1,0,0,4,1,0,0,0,0,0,0,0,6,1,1,50.0
213,Andoni Gorosabel\6f5f82c0,es ESP,DF,Real Sociedad,23,1996,26.5,3,0,0,39,34,0,62,26,35,0,1,0,212,16,35,31.4
214,Antoine Griezmann\df69b544,fr FRA,FWMF,Barcelona,29,1991,28.9,4,0,0,17,36,13,32,13,28,2,0,0,133,17,17,50.0
215,Andrés Guardado\ef322658,mx MEX,MF,Betis,33,1986,14.6,4,0,0,23,16,0,6,22,16,0,0,0,163,21,23,47.7
216,Sergi Guardiola\32974271,es ESP,FW,Valladolid,29,1991,19.9,5,0,0,43,42,12,17,9,7,1,0,0,95,60,103,36.8
217,Nemanja Gudelj\0076ab7f,rs SRB,MFDF,Sevilla,28,1991,11.6,8,0,0,25,11,0,3,14,16,0,0,0,82,21,15,58.3
218,Gonçalo Guedes\e6bc67d7,pt POR,MFFW,Valencia,23,1996,25.4,3,1,0,28,77,4,54,19,17,0,0,0,136,14,19,42.4
219,Ander Guevara\8e48dc61,es ESP,MF,Real Sociedad,23,1997,23.1,5,0,0,41,16,1,4,23,31,0,0,0,277,33,30,52.4
220,John Guidetti\99bebd12,se SWE,FWMF,Alavés,28,1992,2.3,1,0,0,7,3,1,1,0,2,0,0,0,8,7,4,63.6
221,Hugo Guillamón\f7c12fbf,es ESP,DF,Valencia,20,2000,22.1,8,0,0,41,32,1,0,23,14,0,1,1,186,62,45,57.9
222,Jon Guridi\4c0a6a48,es ESP,MF,Real Sociedad,25,1995,9.2,2,0,0,15,19,0,3,9,12,1,0,0,69,14,18,43.8
223,Raúl Guti\0b2c8585,es ESP,MF,Elche,23,1996,31.8,4,1,0,39,60,1,14,43,26,0,0,0,271,15,24,38.5
224,Marcos Mauro López Gutiérrez\b3b62f94,ar ARG,DF,Cádiz,29,1991,20.3,2,1,0,13,5,0,0,19,15,0,1,0,147,38,26,59.4
225,Miguel Gutiérrez\7e98cff1,es ESP,DF,Real Madrid,19,2001,3.5,0,0,0,6,8,1,15,6,2,0,0,0,28,5,5,50.0
226,Munir El Haddadi\8696bc90,ma MAR,FW,Sevilla,24,1995,9.4,2,0,0,23,30,8,19,3,9,0,0,0,73,10,14,41.7
227,Eden Hazard\a39bb753,be BEL,FWMF,Real Madrid,29,1991,5.9,0,0,0,3,18,3,6,4,0,0,0,0,27,3,5,37.5
228,Mario Hermoso\555f3a0b,es ESP,DF,Atlético Madrid,25,1995,28.6,6,0,0,32,32,3,6,34,37,0,0,1,237,38,34,52.8
229,Aridane Hernández\132ac341,gq EQG,DF,Osasuna,31,1989,22.5,3,1,0,19,19,0,2,44,21,0,0,0,231,80,32,71.4
230,Héctor Herrera\a8542814,mx MEX,MF,Atlético Madrid,30,1990,7.6,2,0,0,13,8,1,3,9,13,0,0,0,92,20,15,57.1
231,Sergio Herrera\a4995f48,es ESP,GK,Osasuna,27,1993,32.9,2,0,0,1,11,0,0,0,0,0,1,1,225,0,0,
232,Yangel Herrera\e778654a,ve VEN,MF,Granada,22,1998,25.7,7,0,0,84,60,5,14,26,42,1,1,0,268,126,116,52.1
233,Pablo Hervías\ba5a9545,es ESP,DFMF,Valladolid,27,1993,13.4,1,0,0,9,22,0,80,16,17,0,0,0,119,11,12,47.8
234,Jordan Holsgrove\8a6daac3,sct SCO,MF,Celta Vigo,20,1999,1.6,0,0,0,5,3,0,2,0,1,0,0,0,9,0,0,
235,Vicente Iborra\ad1ffcfd,es ESP,MF,Villarreal,32,1988,10.3,4,0,0,16,10,0,1,5,13,0,0,0,94,20,19,51.3
236,Oussama Idrissi\34caa4b3,ma MAR,FWMF,Sevilla,24,1996,0.3,0,0,0,1,0,0,3,1,1,0,0,0,3,0,1,0.0
237,Iglesias\974322dc,es ESP,DFMF,Getafe,22,1998,6.7,2,0,0,17,19,1,16,12,16,0,0,0,56,11,10,52.4
238,Borja Iglesias\75645f0e,es ESP,FW,Betis,27,1993,15.7,2,0,0,24,23,6,6,5,0,4,0,0,59,27,53,33.8
239,Ilaix\f4c69aa6,es ESP,MF,Barcelona,17,2003,6.0,1,0,0,19,23,0,2,8,9,0,0,0,38,11,10,52.4
240,Asier Illarramendi\5ce0b5ba,es ESP,MF,Real Sociedad,30,1990,3.7,2,0,0,6,11,0,2,5,3,0,0,0,24,10,14,41.7
241,Pablo Insua\4b5e7e90,es ESP,DF,Huesca,26,1993,17.6,9,0,0,30,6,1,2,15,18,0,0,0,129,47,32,59.5
242,Takashi Inui\61bd33d0,jp JPN,MFFW,Eibar,32,1988,20.2,0,0,0,31,20,8,70,15,10,1,0,0,116,11,35,23.9
243,Alexander Isak\8e92be30,se SWE,FW,Real Sociedad,20,1999,26.0,4,0,0,28,35,22,21,5,10,3,0,0,74,37,66,35.9
244,Isco\a0b4bb3e,es ESP,MFFW,Real Madrid,28,1992,10.1,1,0,0,19,22,0,19,5,8,0,0,0,52,5,13,27.8
245,Jairo Izquierdo\2ceb58ab,es ESP,MFDF,Cádiz,26,1993,14.2,4,0,0,12,18,3,26,16,6,0,0,0,129,8,13,38.1
246,Saidy Janko\689c9cf4,gm GAM,DF,Valladolid,24,1995,13.6,4,0,0,14,4,3,38,24,14,0,0,0,94,29,14,67.4
247,Adnan Januzaj\4737cebe,be BEL,FWMF,Real Sociedad,25,1995,11.3,2,0,0,8,38,2,42,5,6,1,0,0,69,10,11,47.6
248,Jason\9038c2a1,es ESP,MFDF,Valencia,26,1994,4.9,4,1,1,4,16,0,12,9,6,0,0,0,34,4,10,28.6
249,Luis Javier Suárez\eeba07f8,co COL,FWMF,Granada,22,1997,18.5,6,0,0,29,38,5,20,10,15,1,0,0,79,25,68,26.9
250,Joaquín\4c5b14d2,es ESP,FWMF,Betis,39,1981,14.3,2,0,0,11,13,2,36,14,5,0,0,0,80,14,21,40.0
251,John Joe\fd01216a,ie IRL,MFDF,Getafe,16,2003,0.7,0,0,0,2,0,0,0,1,1,0,0,0,7,1,3,25.0
252,Frenkie de Jong\1bacc518,nl NED,MFDF,Barcelona,23,1997,35.0,5,0,0,29,57,5,20,37,26,0,1,0,300,45,27,62.5
253,Luuk de Jong\abb3bb95,nl NED,FW,Sevilla,29,1990,14.1,3,0,0,24,34,11,2,3,5,0,0,0,61,70,67,51.1
254,Jony\244f57b9,es ESP,MFFW,Osasuna,29,1991,9.7,0,0,0,12,9,1,53,11,6,0,0,0,69,8,8,50.0
255,Joan Jordán\2a0c8ba4,es ESP,MF,Sevilla,26,1994,26.7,8,1,1,73,48,0,30,19,28,0,0,0,241,18,21,46.2
256,Josan\5b28b2f6,es ESP,MFDF,Elche,30,1989,21.4,3,0,0,32,29,1,67,21,26,0,0,0,145,13,8,61.9
257,Willian José\d87e2cae,br BRA,FW,Real Sociedad,28,1991,7.7,0,0,0,2,11,3,3,1,4,0,0,0,27,12,18,40.0
258,Joselu\6265208f,es ESP,FW,Alavés,30,1990,33.6,1,0,0,43,78,14,23,17,21,1,0,0,161,261,136,65.7
259,Josema\ed3f5f4c,es ESP,DF,Elche,24,1996,21.8,3,0,0,26,21,1,22,34,29,0,0,0,149,37,31,54.4
260,Jota\9f351459,es ESP,MF,Alavés,29,1991,15.5,5,1,1,19,8,2,22,16,14,0,0,0,107,9,18,33.3
261,Jota\2b65fe46,pt POR,MFFW,Valladolid,21,1999,7.4,1,0,0,7,9,1,18,5,3,,,0,44,3,10,23.1
262,Luka Jović\4d8cd038,rs SRB,FWMF,Real Madrid,22,1997,1.7,0,0,0,2,1,2,1,0,0,0,0,0,7,3,4,42.9
263,Juanmi\84399660,es ESP,FWMF,Betis,27,1993,6.7,1,0,0,14,3,7,0,3,8,0,0,0,29,11,16,40.7
264,Vinicius Júnior\7111d552,br BRA,FW,Real Madrid,20,2000,21.9,3,0,0,25,62,8,47,8,24,1,1,0,111,6,18,25.0
265,Jens Jønsson\53520a67,dk DEN,MF,Cádiz,27,1993,29.1,6,0,0,37,21,0,3,47,41,0,1,0,264,52,33,61.2
266,Damian Kądzior\bb6c6331,pl POL,FWMF,Eibar,28,1992,2.2,0,0,0,4,4,2,13,0,1,0,0,0,16,0,3,0.0
267,Lee Kangin\8455ad90,kr KOR,FWMF,Valencia,19,2001,14.0,1,0,0,21,47,2,14,2,13,0,0,0,77,8,28,22.2
268,Stephane Keller\89d1e9fa,cm CMR,DF,Alavés,18,2001,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0.0
269,Kenedy\5eebbfdf,br BRA,FWMF,Granada,24,1996,16.3,3,0,0,35,28,1,33,21,18,0,1,0,109,13,24,35.1
270,Kike\e897d8ba,es ESP,FW,Eibar,30,1989,34.3,4,1,1,68,96,15,31,8,22,1,0,0,149,173,231,42.8
271,Giorgi Kochorashvili\3da1b6ed,ge GEO,MF,Levante,21,1999,0.3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0.0
272,Kenan Kodro\e82d2807,ba BIH,FWMF,Athletic Club,26,1993,0.5,1,0,0,1,1,2,0,0,0,1,0,0,0,0,2,0.0
273,Kenan Kodro\e82d2807,ba BIH,FWMF,Valladolid,26,1993,5.1,1,0,0,8,7,2,0,4,0,1,0,0,16,22,29,43.1
274,Koba Koindredi\3a58d075,fr FRA,MF,Valencia,18,2001,0.2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,50.0
275,Koke\55126f3b,es ESP,MF,Atlético Madrid,28,1992,33.6,9,0,0,47,48,0,19,38,53,0,0,0,337,22,26,45.8
276,Geoffrey Kondogbia\cce181df,cf CTA,MFFW,Atlético Madrid,27,1993,6.8,4,0,0,17,17,0,0,9,20,0,0,0,87,7,8,46.7
277,Geoffrey Kondogbia\cce181df,cf CTA,MF,Valencia,27,1993,4.9,1,0,0,9,10,0,1,4,10,0,0,0,41,5,6,45.5
278,Youssouf Koné\e6eadfb8,ml MLI,DFFW,Elche,25,1995,0.8,0,0,0,1,2,1,1,1,0,0,0,0,5,0,1,0.0
279,Jules Koundé\4d1666ff,fr FRA,DF,Sevilla,21,1998,33.1,4,0,0,27,29,3,14,42,23,0,2,0,312,118,67,63.8
280,Toni Kroos\6ce1f46f,de GER,MF,Real Madrid,30,1990,23.5,6,0,0,34,38,1,40,22,25,0,0,0,154,17,9,65.4
281,Takefusa Kubo\16aa3654,jp JPN,MFFW,Getafe,19,2001,8.9,2,0,0,20,24,4,16,12,5,0,0,0,58,5,21,19.2
282,Takefusa Kubo\16aa3654,jp JPN,MFFW,Villarreal,19,2001,3.3,2,1,1,3,12,0,10,2,3,0,0,0,25,1,3,25.0
283,Kuki\2b6dc4d7,es ESP,MF,Valladolid,22,1998,0.3,0,0,0,1,0,0,1,0,1,0,0,0,3,1,1,50.0
284,Víctor Laguardia\b7c99b9b,es ESP,DF,Alavés,30,1989,29.2,5,1,0,28,10,1,3,26,16,0,0,0,234,65,36,64.4
285,Diego Lainez\bf12926c,mx MEX,FW,Betis,20,2000,9.6,5,0,0,17,26,2,19,16,9,0,0,0,64,10,8,55.6
286,Toni Lato\8e088e04,es ESP,DF,Valencia,22,1997,8.1,3,0,0,14,6,1,7,11,6,0,1,1,67,14,8,63.6
287,Lauti\f934c5c9,uy URU,MFFW,Celta Vigo,19,2001,0.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
288,Robin Le Normand\9a64e67e,fr FRA,DF,Real Sociedad,23,1996,30.5,5,1,0,41,18,2,3,34,21,1,1,0,323,140,62,69.3
289,Jeremías Ledesma\6c4776b1,ar ARG,GK,Cádiz,27,1993,32.0,0,0,0,1,8,0,0,0,0,0,1,0,172,0,0,
290,Florian Lejeune\6eaed4eb,fr FRA,DF,Alavés,29,1991,33.5,10,0,0,35,19,2,5,58,29,0,1,0,304,106,51,67.5
291,Iñigo Lekue\59b7d823,es ESP,DF,Athletic Club,27,1993,7.2,1,0,0,19,5,2,22,6,8,0,0,0,68,3,9,25.0
292,Thomas Lemar\4dbd0916,fr FRA,MFFW,Atlético Madrid,24,1995,15.2,4,0,0,17,28,0,28,12,19,1,0,0,111,7,10,41.2
293,Clément Lenglet\4f28a6ff,fr FRA,DF,Barcelona,25,1995,27.5,11,2,2,46,36,6,6,35,25,0,2,1,254,65,42,60.7
294,Pedro León\d66b9872,es ESP,MFFW,Eibar,33,1986,10.4,2,0,0,10,9,4,41,5,7,0,0,0,68,19,16,54.3
295,Sergio León\0a0cc13c,es ESP,FW,Levante,31,1989,8.3,0,0,0,16,7,5,4,4,3,0,0,0,41,11,33,25.0
296,Diego Llorente\bba30585,es ESP,DF,Real Sociedad,26,1993,1.0,0,0,0,2,0,0,0,0,0,0,0,0,6,2,1,66.7
297,Marcos Llorente\02c15616,es ESP,MFDF,Atlético Madrid,25,1995,32.8,6,0,0,70,51,6,72,31,44,0,1,0,237,25,38,39.7
298,Renan Lodi\ed9f7cfe,br BRA,DF,Atlético Madrid,22,1998,12.5,3,0,0,20,32,2,49,23,16,0,0,0,105,10,12,45.5
299,Pedro López Muñoz\a60823a4,es ESP,DF,Huesca,36,1983,11.9,2,0,0,19,18,3,38,10,22,0,0,0,98,17,12,58.6
300,Adrián López\88a359d4,es ESP,FWMF,Osasuna,32,1988,5.3,0,0,0,5,4,4,7,1,4,0,0,0,34,16,30,34.8
