Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
1,Gennaro Acampora\01040647,it ITA,MFFW,Spezia,26,1994,4.9,2,0,0,11,15,1,7,4,7,0,0,0,49,0,9,0.0
2,Francesco Acerbi\b96b595c,it ITA,DF,Lazio,32,1988,31.3,9,1,1,34,25,2,26,62,38,0,0,0,368,77,26,74.8
3,Andrea Adorante\7005ac66,it ITA,FW,Parma,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
4,Lucien Agoume\8bc8829a,fr FRA,MF,Spezia,18,2002,8.9,2,0,0,18,9,0,0,20,11,0,0,0,104,10,6,62.5
5,Kevin Agudelo\46fa7204,co COL,FW,Spezia,21,1998,15.1,4,0,0,26,33,2,10,5,30,0,0,0,66,20,36,35.7
6,Jean-Daniel Akpa-Akpro\fdf4b948,ci CIV,MF,Lazio,27,1992,11.7,9,0,0,34,16,0,1,18,28,0,0,0,93,9,9,50.0
7,Luis Alberto\5294a83f,es ESP,MF,Lazio,27,1992,29.1,5,0,0,26,45,2,37,21,32,0,0,0,257,9,19,32.1
8,Bruno Alves\585a73a8,pt POR,DF,Parma,38,1981,18.1,3,0,0,23,9,1,7,15,6,0,0,0,162,45,7,86.5
9,Wisdom Amey\35b4bc62,it ITA,DF,Bologna,14,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,Sofyan Amrabat\5a2cb25d,ma MAR,MF,Fiorentina,23,1996,27.1,7,0,0,65,53,0,10,21,42,0,0,0,256,16,36,30.8
11,Djavan Anderson\ca241ad3,nl NED,DF,Lazio,25,1995,0.8,0,0,0,1,1,0,1,0,0,0,0,0,10,1,0,100.0
12,Nícolas Andrade\326d09ef,br BRA,GK,Udinese,32,1988,2.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
13,Davide Angelo Ghislandi\0e0e4422,it ITA,DF,Atalanta,19,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
14,Philip Ankhrah\f5409698,gh GHA,MF,Hellas Verona,17,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
15,Cristian Ansaldi\bbafc0c4,ar ARG,DF,Torino,33,1986,21.6,1,0,0,25,25,0,133,27,26,0,1,0,150,7,17,29.2
16,Valentin Antov\8f68aa41,bg BUL,DF,Bologna,19,2000,2.6,1,0,0,3,2,0,0,5,3,0,0,0,13,2,5,28.6
17,Nicolò Armini\2f7407fa,it ITA,DF,Lazio,19,2001,0.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.0
18,Tolgay Arslan\963a328b,de GER,MF,Udinese,29,1990,20.2,9,0,0,42,53,0,9,21,39,0,1,0,189,13,9,59.1
19,Kwadwo Asamoah\089550f5,gh GHA,DFMF,Cagliari,31,1988,2.5,0,0,0,0,4,0,4,5,4,0,0,0,21,2,1,66.7
20,Kristoffer Askildsen\a69cc629,no NOR,MF,Sampdoria,19,2001,1.1,2,0,0,4,1,0,1,1,2,0,0,0,5,1,2,33.3
21,Emil Audero\649b01d8,it ITA,GK,Sampdoria,23,1997,37.0,0,0,0,0,6,0,0,0,0,0,0,0,182,0,0,
22,Tommaso Augello\3cd3b384,it ITA,DF,Sampdoria,25,1994,35.7,2,1,0,14,27,2,118,39,25,0,0,0,314,48,37,56.5
23,Kaan Ayhan\2200181e,tr TUR,DF,Sassuolo,25,1994,8.8,3,0,0,12,3,0,3,8,11,0,0,0,53,15,16,48.4
24,Milan Badelj\e8c930bb,hr CRO,MF,Genoa,31,1989,26.8,7,0,0,44,41,1,12,92,46,1,0,0,335,18,14,56.3
25,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Napoli,25,1994,21.8,6,1,1,43,59,1,1,28,53,1,0,0,193,44,36,55.0
26,Keita Baldé\509a4ccb,sn SEN,FW,Sampdoria,25,1995,13.3,4,1,0,31,37,4,11,3,7,1,1,0,42,19,44,30.2
27,Botond Balogh\348bafd4,hu HUN,DF,Parma,18,2002,1.8,1,0,0,1,0,0,0,1,3,0,0,0,10,2,3,40.0
28,Mattia Bani\0821331c,it ITA,DF,Genoa,26,1993,10.2,4,0,0,14,7,1,0,18,8,0,0,0,115,40,25,61.5
29,Mattia Bani\0821331c,it ITA,DF,Parma,26,1993,12.7,6,0,0,18,8,0,3,24,11,0,0,0,73,42,21,66.7
30,Antonín Barák\01efac19,cz CZE,MFFW,Hellas Verona,25,1994,30.7,5,1,0,63,22,4,17,18,29,0,1,0,275,70,94,42.7
31,Federico Barba\c010b898,it ITA,DF,Benevento,26,1993,29.5,8,0,0,27,10,1,30,57,20,0,0,1,236,37,34,52.1
32,Nicolò Barella\6928979a,it ITA,MF,Inter,23,1997,32.2,5,0,0,50,65,2,50,32,41,0,1,0,313,33,24,57.9
33,Antonio Barreca\6a189491,it ITA,DF,Fiorentina,25,1995,0.9,0,0,0,1,0,1,4,0,0,0,1,0,7,1,6,14.3
34,Musa Barrow\e5bf73f3,gm GAM,FWMF,Bologna,21,1998,32.5,0,0,0,21,34,12,68,14,8,0,0,0,146,28,77,26.7
35,Paolo Bartolomei\6029a945,it ITA,MF,Spezia,30,1989,3.6,1,0,0,6,1,0,9,0,2,0,1,0,18,1,2,33.3
36,Daniele Baselli\ea06dd97,it ITA,MF,Torino,28,1992,4.4,2,0,0,7,8,0,2,6,10,0,0,0,50,11,9,55.0
37,Alessandro Bastoni\75b86fb3,it ITA,DF,Inter,21,1999,32.5,6,0,0,44,28,0,16,37,26,0,0,0,257,60,34,63.8
38,Simone Bastoni\1ac232b8,it ITA,DF,Spezia,23,1996,16.9,7,0,0,37,29,2,45,22,29,0,1,0,164,24,29,45.3
39,Bastos\c01c66d9,ao ANG,DF,Lazio,29,1991,0.7,0,0,0,1,4,0,0,0,2,0,0,0,8,1,0,100.0
40,Rodrigo Becão\19e4eab9,br BRA,DF,Udinese,24,1996,30.9,5,0,0,60,49,0,9,47,37,0,1,0,234,69,37,65.1
41,Valon Behrami\d3d758d8,ch SUI,MF,Genoa,35,1985,9.9,3,1,1,29,22,0,2,6,14,1,0,0,76,15,19,44.1
42,Andrea Belotti\d705ba44,it ITA,FW,Torino,26,1993,32.1,4,0,0,68,145,21,22,8,26,3,1,0,142,79,122,39.3
43,Ahmad Benali\a128b07e,ly LBY,MF,Crotone,28,1992,13.5,2,0,0,15,17,1,16,10,22,0,0,0,126,11,6,64.7
44,Ismaël Bennacer\db092d3b,dz ALG,MF,Milan,22,1997,14.7,4,0,0,23,36,0,7,22,24,1,1,0,177,15,22,40.5
45,Rodrigo Bentancur\3b8674e6,uy URU,MF,Juventus,23,1997,25.8,8,1,1,53,36,2,8,48,45,0,0,0,297,31,26,54.4
46,Alessandro Berardi\ec1f737d,it ITA,GK,Hellas Verona,29,1991,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,Domenico Berardi\53a0e358,it ITA,FWMF,Sassuolo,25,1994,27.5,4,0,0,46,69,3,64,35,23,1,0,0,173,11,30,26.8
48,Álex Berenguer\dc1c2fce,es ESP,MF,Torino,25,1995,1.5,0,0,0,2,3,1,2,0,0,0,0,0,9,1,2,33.3
49,Bartosz Bereszyński\61b3978f,pl POL,DF,Sampdoria,28,1992,29.0,2,0,0,30,33,0,29,34,46,0,0,0,285,36,32,52.9
50,Federico Bernardeschi\ee93c1a9,it ITA,DFMF,Juventus,26,1994,10.8,3,0,0,19,18,2,42,13,5,0,0,0,77,8,8,50.0
51,Marco Bertini\4b520f96,it ITA,MF,Lazio,17,2002,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
52,Daniel Bessa\88895312,it ITA,MFFW,Hellas Verona,27,1993,6.8,1,0,0,19,7,3,11,4,12,0,0,0,36,3,19,13.6
53,Cristiano Biraghi\9e1577aa,it ITA,DF,Fiorentina,27,1992,31.1,8,0,0,31,24,4,163,19,20,0,0,0,203,11,19,36.7
54,Davide Biraschi\64cd167d,it ITA,DF,Genoa,26,1994,10.2,2,0,0,19,9,0,8,16,9,0,0,0,79,12,11,52.2
55,Jeremie Boga\fe012aca,ci CIV,FWMF,Sassuolo,23,1997,19.8,0,0,0,9,40,9,20,12,13,0,0,0,96,6,10,37.5
56,Giacomo Bonaventura\d995ed27,it ITA,MF,Fiorentina,30,1989,25.1,5,0,0,45,44,7,20,38,29,1,0,0,177,27,38,41.5
57,Federico Bonazzoli\bf57eaab,it ITA,FW,Sampdoria,23,1997,1.5,0,0,0,3,2,0,0,0,1,0,0,0,8,0,1,0.0
58,Federico Bonazzoli\bf57eaab,it ITA,FW,Torino,23,1997,6.3,2,0,0,11,23,4,3,2,4,0,0,0,34,4,10,28.6
59,Kevin Bonifazi\fb77bfef,it ITA,DF,Udinese,24,1996,27.4,4,0,0,30,17,0,4,49,26,0,2,0,226,46,24,65.7
60,Leonardo Bonucci\52ec54d0,it ITA,DF,Juventus,33,1987,22.5,4,0,0,22,16,3,2,18,15,0,2,0,161,39,14,73.6
61,Mehdi Bourabia\0d077b88,ma MAR,MF,Sassuolo,28,1991,5.9,2,0,0,17,6,0,2,8,6,0,1,0,67,12,3,80.0
62,Edoardo Bove\ae94a6c5,it ITA,MF,Roma,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
63,Jayden Braaf\c609e90e,nl NED,FW,Udinese,17,2002,1.3,0,0,0,2,1,0,1,1,0,0,0,0,8,0,5,0.0
64,Gleison Bremer\5fd5ed86,br BRA,DF,Torino,23,1997,32.6,2,0,0,35,17,0,1,88,41,1,1,0,272,92,60,60.5
65,Marcelo Brozović\33b8d077,hr CRO,MF,Inter,27,1992,28.7,9,1,1,44,14,0,26,39,36,0,0,0,268,29,29,50.0
66,Gastón Brugman\e947ee4a,uy URU,MF,Parma,27,1992,18.0,7,0,0,33,26,1,16,37,25,0,0,0,167,8,10,44.4
67,Juan Brunetta\d60099bc,ar ARG,FWMF,Parma,23,1997,5.3,3,0,0,11,16,1,10,1,1,0,0,0,30,2,10,16.7
68,Gianluigi Buffon\e40d028b,it ITA,GK,Juventus,42,1978,8.0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,
69,Alessandro Buongiorno\4ae67f27,it ITA,DF,Torino,21,1999,9.5,4,0,0,18,11,1,0,19,6,0,0,0,72,24,9,72.7
70,Maxime Busi\7b082ec2,be BEL,DF,Parma,20,1999,13.3,3,0,0,28,9,1,20,18,12,0,2,0,97,14,22,38.9
71,Martín Cáceres\e94d79e3,uy URU,DF,Fiorentina,33,1987,24.9,4,0,0,21,23,0,31,17,13,0,1,0,173,21,26,44.7
72,Felipe Caicedo\93b891d1,ec ECU,FW,Lazio,31,1988,10.3,5,0,0,25,20,8,0,2,8,0,0,0,44,31,28,52.5
73,Arturo Calabresi\34bb6fbd,it ITA,DF,Cagliari,24,1996,0.2,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,100.0
74,Arturo Calabresi\34bb6fbd,it ITA,DF,Bologna,24,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
75,Davide Calabria\2146785a,it ITA,DF,Milan,23,1996,29.4,7,0,0,33,37,3,53,27,50,1,0,1,299,21,34,38.2
76,Riccardo Calafiori\aded8e6f,it ITA,DF,Roma,18,2002,0.7,2,0,0,6,2,0,0,1,2,0,0,0,9,3,1,75.0
77,Mattia Caldara\ac7e640b,it ITA,DF,Atalanta,26,1994,1.2,1,0,0,3,1,0,1,3,2,0,0,0,17,5,6,45.5
78,Luca Caldirola\226008f1,it ITA,DF,Benevento,29,1991,17.5,6,1,1,20,27,1,3,17,12,0,0,0,115,22,29,43.1
79,Hakan Çalhanoğlu\cd0fa27b,tr TUR,MFFW,Milan,26,1994,29.0,4,0,0,38,52,3,62,27,13,1,0,0,192,12,38,24.0
80,Fabrizio Caligara\22ca11f1,it ITA,MF,Cagliari,20,2000,2.0,2,0,0,9,2,0,4,3,3,0,1,0,15,3,0,100.0
81,José Callejón\78841da9,es ESP,FWMF,Fiorentina,33,1987,7.4,0,0,0,7,13,0,22,7,2,0,0,0,45,7,9,43.8
82,Drissa Camara\543d9d2b,ci CIV,MF,Parma,18,2002,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
83,Antonio Candreva\356c9002,it ITA,MF,Sampdoria,33,1987,27.8,1,0,0,17,32,10,153,25,14,1,0,0,207,2,15,11.8
84,Elio Capradossi\174944a3,it ITA,DF,Spezia,24,1996,1.0,0,0,0,1,0,0,0,4,1,0,0,0,3,1,2,33.3
85,Gianluca Caprari\54e53b7e,it ITA,MFFW,Benevento,27,1993,20.7,4,1,0,28,65,9,32,30,16,1,0,0,128,4,32,11.1
86,Francesco Caputo\5bd72174,it ITA,FW,Sassuolo,32,1987,18.9,1,0,0,18,37,19,4,4,1,3,0,0,43,15,23,39.5
87,Andrea Carboni\f7e2af2c,it ITA,DF,Cagliari,19,2001,12.1,2,0,0,12,6,0,15,12,10,0,0,0,73,19,21,47.5
88,Giuseppe Caso\099a2de5,it ITA,MF,Genoa,21,1998,0.6,0,0,0,2,2,0,1,2,0,0,0,0,8,1,1,50.0
89,Francesco Cassata\96960855,it ITA,DFMF,Genoa,23,1997,2.5,2,0,0,9,9,0,4,4,6,0,0,0,20,1,4,20.0
90,Samu Castillejo\130a7a3f,es ESP,FW,Milan,25,1995,13.1,5,0,0,28,36,4,28,13,17,1,0,0,84,10,20,33.3
